@relation full_data

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
7,6,0,4.12,442,220,111,72,23,16,0,0,0,0,50,2,0,47,50,1369,4.061359,0,2,7.7,4,Stable
8,72,0,4.01,153,85,22,24,7,15,0,0,0,0,50,2,0,41,50,4136,3.912476,0,2,8.8,61,Stable
15,13,0,3.95,1632,836,306,221,103,166,0,0,0,0,34,4,0,41,50,32323,4.040497,0,2,16.5,11,Stable
9,46,0,4.86,7,6,1,0,0,0,0,0,0,0,30,3,0,74,30,2228,4.228007,0,8,9.9,58,Slow
7,6,0,4.41,3078,2050,550,276,87,115,1,0,1,0,2,2,0,17,50,11264,4.101385,0,2,7.7,56,Hot
11,10,1,3.08,39,11,8,3,7,10,0,0,0,0,3,2,0,47,50,103,3.68932,0,1,12.1,46,Slow
6,10,0,3,87,22,10,23,10,22,0,0,0,0,3,2,0,20,50,232,3.676724,0,1,6.6,69,Stable
8,10,0,4.07,58,27,18,7,2,4,0,0,0,0,3,2,0,23,50,123,4.04065,0,1,8.8,62,Slow
2,2,1,2.92,12,2,2,4,1,3,0,0,0,0,1,1,0,25,50,366,3.97541,0,5,2.2,29,Slow
8,13,0,4.04,57,29,16,2,5,5,0,0,0,0,50,2,0,51,50,4516,4.231842,0,3,8.8,25,Slow
22,159,0,4.04,235,127,49,26,7,26,0,0,0,0,50,5,0,80,50,541,4.097967,0,2,24.2,4,Stable
11,10,0,3.89,140,66,35,15,5,19,0,0,0,0,50,3,0,42,50,124563,4.193589,0,1,12.1,60,Stable
6,6,1,3.73,142,56,32,30,8,16,0,0,0,0,50,2,0,50,50,3053,3.8585,0,2,6.6,69,Stable
6,38,0,4.22,958,571,171,116,53,47,0,0,0,0,50,2,0,40,50,213709,4.2939,0,3,6.6,4,Stable
9,50,1,3.84,37,16,10,3,5,3,0,0,0,0,50,3,0,42,50,3237,3.948409,0,2,9.9,25,Slow
12,11,1,3.64,1711,702,339,272,144,254,0,0,0,0,29,3,0,36,50,55499,4.138885,0,2,13.2,4,Hot
6,6,1,3.71,2706,1095,597,464,222,328,0,0,0,0,49,2,0,38,50,6714,4.07328,0,8,6.6,4,Hot
9,33,0,3.81,719,356,111,103,59,90,0,0,0,0,50,3,0,45,50,139788,4.166509,0,2,9.9,4,Stable
18,47,0,4.62,34,27,4,1,1,1,2,1,0,1,5,5,0,82,50,1465,4.226621,1,8,19.8,4,Slow
11,108,0,2.95,299,72,47,59,36,85,0,0,0,0,50,3,0,52,50,2608,3.873083,0,2,12.1,43,Stable
13,13,0,3.7,332,149,56,57,20,50,0,0,0,0,10,3,0,52,50,4048,4.064476,0,2,14.3,4,Stable
11,38,1,3.66,8971,3598,1821,1607,808,1137,0,0,0,0,50,2,0,42,50,73701,4.105127,0,2,12.1,4,Hot
11,10,0,4.09,100,59,16,10,5,10,0,0,0,0,4,2,0,20,50,6300,4.078095,0,8,12.1,52,Stable
11,10,0,4.14,51,29,9,8,1,4,0,0,0,0,50,2,0,43,50,16994,4.263681,1,2,12.1,60,Slow
9,34,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,41,50,14676,4.074203,0,2,9.9,60,Slow
2.83,3,1,3.62,1742,732,322,264,147,277,0,0,0,0,5,1,0,20,50,3791,3.918755,0,1,3.113,25,Hot
7,159,0,3.39,1632,584,289,276,149,334,0,0,0,0,50,2,0,41,50,8547,4.081783,0,2,7.7,2,Stable
15,28,1,3.23,69,25,9,8,11,16,0,0,0,0,50,4,0,51,50,897,3.850613,0,2,16.5,11,Slow
14,68,1,3.44,734,248,153,135,67,131,1,1,0,0,50,3,0,40,50,13075,4.226463,0,2,15.4,60,Stable
12,14,0,5,0,0,0,0,0,0,0,0,0,0,50,3,0,22,50,52,3.884615,0,2,13.2,4,Slow
16,22,1,3.15,72,20,17,9,6,20,0,0,0,0,39,4,0,34,50,79,3.417722,0,3,17.6,25,Slow
8,42,0,3.95,449,230,87,60,25,47,0,0,0,0,50,2,0,40,50,47981,4.025364,0,3,8.8,4,Stable
12,13,0,3.56,893,364,140,157,92,140,0,0,0,0,50,3,0,42,50,117487,4.087737,0,2,13.2,60,Hot
11,76,1,4.1,364,212,61,38,20,33,1,1,0,0,50,2,0,40,50,6343,4.149141,0,2,12.1,37,Stable
11,14,0,3.93,651,333,114,97,39,68,0,0,0,0,19,3,0,83,50,6383,4.279492,0,2,12.1,37,Stable
5.69,5,0,3.61,437,183,80,63,42,69,0,0,0,0,50,2,0,39,50,2114,4.227531,0,3,6.259,53,Stable
12,11,1,3.28,40,10,11,8,2,9,0,0,0,0,50,3,0,38,50,7936,3.964592,0,8,13.2,4,Slow
7,13,1,3.35,9075,2998,1514,1827,1136,1600,0,0,0,0,50,2,0,40,50,839882,4.10376,0,2,7.7,22,Hot
5.66,5,1,4.29,2068,1245,418,247,68,90,1,0,1,0,50,1,0,138,50,2174765,4.356188,0,8,6.226,25,Hot
8,7,0,3.39,2877,1046,453,522,289,567,0,0,0,0,50,2,0,47,50,402743,4.156715,1,2,8.8,58,Hot
5,5,1,3.88,1109,555,182,172,81,119,0,0,0,0,2,2,0,50,50,59903,4.153665,1,3,5.5,46,Hot
14,13,0,4.16,2082,1201,398,241,94,148,0,0,0,0,50,3,0,31,50,5841,4.217771,0,2,15.4,4,Stable
6,47,0,4.28,134,84,19,22,2,7,0,0,0,0,50,2,0,43,50,25914,3.862314,0,2,6.6,37,Stable
8,7,0,4.02,2694,1383,591,342,153,225,0,0,0,0,50,3,0,31,50,10258,4.243712,1,2,8.8,38,Hot
11,21,0,4.08,545,295,113,65,27,45,0,0,0,0,17,3,0,70,50,33303,3.981623,0,8,12.1,60,Stable
1.85,11,0,3.9,97,49,16,14,9,9,0,0,0,0,2,1,0,40,50,91631,3.837937,1,8,2.035,4,Slow
9,8,1,3.61,1926,740,405,345,164,272,0,0,0,0,50,3,0,41,50,73271,3.954443,1,6,9.9,4,Stable
8,56,1,3.59,1285,469,286,252,94,184,0,0,0,0,50,3,0,36,50,1260,3.795238,0,3,8.8,4,Hot
3,3,0,3.81,11408,5065,2342,1964,890,1147,0,0,0,0,50,1,0,38,50,151249,4.049157,0,2,3.3,66,Hot
6,17,1,3.9,813,387,168,120,65,73,0,0,0,0,50,2,0,38,50,22765,4.238173,0,1,6.6,60,Stable
3.86,6,0,4,6,3,0,3,0,0,0,0,0,0,4,1,0,20,50,4098,3.860908,0,1,4.246,60,Slow
9,8,0,4.03,827,445,159,103,45,75,0,0,0,0,50,3,0,42,50,124563,4.193589,0,2,9.9,4,Stable
11,17,0,3.62,462,189,89,74,41,69,0,0,0,0,50,3,0,36,50,5880,4.136395,0,3,12.1,36,Stable
8,7,1,3.95,9337,4487,1955,1532,658,705,0,0,0,0,50,2,0,38,50,40245,3.99759,0,6,8.8,4,Hot
8,140,1,4.17,1910,1141,329,212,88,140,0,0,0,0,50,3,0,19,50,2050,4.167805,0,2,8.8,11,Hot
11,168,0,3.33,3,0,2,0,1,0,0,0,0,0,3,3,0,33,50,47,3.914894,0,2,12.1,60,Slow
8,7,0,2,2,0,0,1,0,1,0,0,0,0,46,3,0,41,50,14676,4.074203,0,8,8.8,4,Slow
2,8,0,3.88,8,5,1,0,0,2,0,0,0,0,1,1,0,40,50,7248,3.943019,0,8,2.2,22,Slow
5.66,5,1,3.41,27,8,8,4,1,6,0,0,0,0,50,1,0,48,50,1129,3.833481,0,6,6.226,4,Slow
9,8,0,4.1,10,5,3,1,0,1,0,0,0,0,10,3,0,26,50,4402,4.022944,0,1,9.9,52,Slow
8,9,1,4.08,61,38,6,8,2,7,0,0,0,0,2,3,0,39,50,1585,4.076972,0,3,8.8,53,Slow
9,8,0,3.78,282,127,47,58,20,30,0,0,0,0,15,3,0,43,50,16523,4.038734,0,2,9.9,53,Stable
2.76,17,1,4.33,49,28,13,5,2,1,1,0,1,0,3,1,0,43,50,11505,4.136723,0,1,3.036,24,Stable
3.83,4,0,3.57,67,27,15,6,7,12,0,0,0,0,1,1,0,38,50,5654,3.95879,0,8,4.213,34,Slow
7,9,1,4.47,1838,1253,351,139,42,53,1,0,1,0,50,2,0,43,50,8727,4.161797,0,2,7.7,4,Hot
6,43,0,3.46,566,239,71,85,56,115,0,0,0,0,15,2,0,43,50,36361,3.96752,0,3,6.6,46,Stable
8,21,0,4.06,36,20,6,5,2,3,1,0,1,0,50,2,0,48,50,5781,4.274866,0,3,8.8,60,Slow
8,9,1,4.16,45,28,4,9,0,4,0,0,0,0,50,3,0,42,50,21012,3.885161,0,2,8.8,25,Stable
2.66,3,1,2.67,12,1,4,2,0,5,0,0,0,0,1,1,0,30,50,66644,4.137582,1,2,2.926,69,Slow
8,85,0,3.37,5685,1813,1162,1071,609,1030,0,0,0,0,50,3,0,47,50,402743,4.156715,1,5,8.8,37,Hot
8,7,1,3.55,120,47,21,20,15,17,0,0,0,0,49,2,0,42,50,7348,4.137452,0,1,8.8,57,Stable
3.67,9,0,3.32,510,181,83,77,58,111,0,0,0,0,15,1,0,111,50,253249,4.070618,1,5,4.037,60,Stable
12,81,0,4.08,1799,960,346,285,97,111,0,0,0,0,50,3,0,38,50,151914,4.127921,0,3,13.2,60,Hot
13,11,1,4.06,4378,2301,939,572,248,318,0,0,0,0,50,3,0,43,50,44067,4.288493,0,2,14.3,39,Hot
9,8,1,3.89,740,361,137,117,53,72,0,0,0,0,2,3,0,26,50,24771,4.047959,0,8,9.9,25,Stable
9,85,1,4.63,8,5,3,0,0,0,0,0,0,0,18,3,0,36,50,54,4.185185,0,1,9.9,60,Slow
8,7,0,3.38,42,16,6,7,4,9,0,0,0,0,50,3,0,14,50,198,3.838384,0,1,8.8,69,Slow
12,11,0,4.14,3560,1950,776,428,184,222,0,0,0,0,50,3,0,30,50,19521,3.984837,1,2,13.2,39,Hot
5,75,1,3.8,15,7,3,2,1,2,0,0,0,0,50,2,0,43,50,17612,3.889677,0,3,5.5,4,Slow
6,6,0,4.27,901,528,197,105,32,39,1,0,1,0,50,2,0,31,50,9486,4.176998,1,1,6.6,4,Stable
14,12,0,3.7,511,211,107,89,39,65,0,0,0,0,29,4,0,27,50,47356,4.056888,0,8,15.4,69,Stable
8,7,0,4.34,719,460,128,71,34,26,0,0,0,0,1,2,0,43,50,15348,4.013813,0,2,8.8,60,Stable
8,59,1,4.03,5929,3030,1257,884,326,432,0,0,0,0,15,3,0,42,50,15006,4.083567,0,2,8.8,60,Hot
8,7,0,3.41,5781,1964,1029,1167,684,937,0,0,0,0,50,3,0,40,50,32923,4.209155,0,2,8.8,58,Hot
18,16,0,4.23,4421,2638,851,473,213,246,0,0,0,0,50,5,0,10,50,18910,4.387414,1,3,19.8,8,Hot
3.93,24,0,3.54,57,24,10,5,9,9,0,0,0,0,2,1,0,28,50,2399,4.213422,0,1,4.323,69,Slow
11,10,1,3.12,25,5,6,5,5,4,0,0,0,0,9,3,0,55,50,7076,3.968061,0,2,12.1,43,Slow
8,7,0,4.37,578,367,122,50,15,24,0,0,0,0,50,3,0,31,50,17816,4.179445,1,1,8.8,69,Stable
11,59,1,4.33,3,2,0,1,0,0,0,0,0,0,50,3,0,41,50,38258,3.955434,0,2,12.1,60,Slow
12,11,1,5,0,0,0,0,0,0,0,0,0,0,5,3,0,25,50,6,4.5,0,1,13.2,69,Slow
11,10,1,3.56,71,29,10,15,6,11,0,0,0,0,50,3,0,35,50,2782,4.069015,0,8,12.1,2,Slow
11,10,0,3.96,98,46,24,14,6,8,0,0,0,0,50,2,0,42,50,5070,4.276726,0,3,12.1,16,Slow
3,3,0,4.25,4,3,0,0,1,0,0,0,0,0,1,1,0,27,50,28,4.035714,0,1,3.3,43,Slow
5,8,1,3.51,747,270,138,157,64,118,0,0,0,0,1,2,0,40,50,5019,4.069536,0,1,5.5,25,Stable
9,43,0,4.74,47,40,3,3,1,0,0,0,0,0,50,3,0,41,50,4773,4.002933,0,2,9.9,24,Stable
8,7,0,3.61,233,91,57,28,17,40,0,0,0,0,1,2,0,26,50,32858,3.885538,0,1,8.8,46,Stable
9,8,1,3.88,6360,3029,1251,982,455,643,0,0,0,0,50,3,0,39,50,40616,4.098557,0,1,9.9,37,Hot
11,10,0,3.73,8609,3624,1733,1531,761,960,0,0,0,0,50,3,0,41,50,32394,3.924677,0,2,12.1,4,Hot
11,84,0,3.53,3572,1328,706,611,377,550,0,0,0,0,50,3,0,60,50,11965,4.017133,0,1,12.1,13,Hot
7,6,0,4.34,3079,1891,631,367,99,91,1,0,1,0,41,2,0,37,50,9661,4.293241,0,3,7.7,24,Hot
3.93,4,1,4.4,10,7,2,0,0,1,0,0,0,0,11,1,0,20,50,3791,3.918755,0,1,4.323,39,Slow
7,6,1,3.67,18,7,3,5,1,2,0,0,0,0,44,2,0,23,50,12309,4.04517,1,3,7.7,3,Slow
8,7,0,4,13,5,5,1,2,0,0,0,0,0,5,2,0,23,50,129,3.790698,0,1,8.8,62,Slow
3.7,9,0,2.25,4,0,0,2,1,1,0,0,0,0,2,1,0,35,50,72,3.777778,0,6,4.07,4,Slow
8,7,0,4.11,439,252,76,55,19,37,0,0,0,0,50,2,0,31,50,14298,4.260596,0,1,8.8,53,Stable
3.94,8,0,3.9,21,10,5,2,2,2,0,0,0,0,1,1,0,39,50,189,4.068783,0,8,4.334,2,Slow
15,13,0,4.41,277,177,58,28,6,8,1,0,1,0,50,4,0,32,50,1038,4.254335,0,8,16.5,60,Stable
5,5,1,3.74,149,63,33,23,11,19,0,0,0,0,7,2,0,36,50,55499,4.138885,0,3,5.5,6,Stable
4.67,4,1,2.88,82,18,11,21,7,25,0,0,0,0,5,1,0,25,50,7497,4.079365,0,1,5.137,27,Slow
11,10,0,3.29,49,15,8,12,4,10,0,0,0,0,50,2,0,80,50,168,3.732143,0,3,12.1,11,Slow
5.9,5,0,3.26,531,171,92,91,58,119,0,0,0,0,9,2,0,20,50,7069,4.055029,0,1,6.49,60,Stable
9,8,0,3.65,878,381,145,144,83,125,0,0,0,0,48,3,0,20,50,3915,3.986207,0,2,9.9,25,Stable
16,18,0,3.88,69,33,15,10,2,9,0,0,0,0,50,4,0,41,50,37753,3.82857,0,3,17.6,69,Slow
6,6,0,4.34,1669,1032,341,185,57,54,0,0,0,0,50,2,0,49,50,2736,4.32383,0,8,6.6,24,Hot
16,26,0,3.67,450,184,85,85,42,54,1,1,0,0,11,4,0,28,50,12322,4.237543,0,2,17.6,58,Stable
3.76,4,0,3.34,95,33,17,15,9,21,0,0,0,0,3,1,0,22,50,3804,4.109621,0,1,4.136,43,Stable
8,30,1,4.01,270,141,55,32,20,22,0,0,0,0,50,3,0,57,50,2212,4.209313,0,8,8.8,58,Stable
11,10,1,3.13,45,11,11,7,5,11,0,0,0,0,1,3,0,26,50,364,3.381868,0,1,12.1,11,Slow
8,7,1,3.33,3,1,1,0,0,1,0,0,0,0,50,2,0,40,50,619,4.368336,0,2,8.8,17,Slow
12,11,0,4.05,614,339,114,70,34,57,0,0,0,0,50,3,0,42,50,45151,4.032956,0,2,13.2,4,Stable
8,9,1,4.07,775,411,158,102,56,48,0,0,0,0,50,2,0,43,50,42919,4.105967,0,2,8.8,11,Stable
11,10,1,3.32,28,11,3,3,6,5,0,0,0,0,50,2,0,18,50,1151,4.324935,0,2,12.1,11,Slow
5,5,0,3.94,2557,1228,552,394,165,218,0,0,0,0,10,1,0,48,50,32168,3.884544,0,2,5.5,11,Hot
5,76,1,3.77,404,173,87,68,31,45,1,0,0,1,1,2,0,45,50,25093,4.068665,1,2,5.5,4,Stable
7,6,1,3.8,46,22,9,6,2,7,0,0,0,0,50,2,0,35,50,1685,3.811276,0,2,7.7,25,Stable
8,7,1,4.02,1269,639,288,173,72,97,0,0,0,0,10,2,0,38,50,39395,4.054423,0,8,8.8,13,Stable
15,15,0,5,0,0,0,0,0,0,0,0,0,0,50,4,0,40,50,4150,4.252289,0,8,16.5,4,Slow
7,6,0,4.15,27,16,5,3,0,3,1,0,0,1,50,2,0,56,50,18529,4.135949,0,3,7.7,4,Slow
13,68,1,3.97,1020,486,239,161,49,85,0,0,0,0,50,3,0,38,50,165915,4.256077,0,3,14.3,4,Stable
9,59,0,3.69,29,12,5,6,3,3,0,0,0,0,50,3,0,42,50,3300,4.024242,0,2,9.9,3,Slow
5,5,0,3,45,14,3,10,5,13,0,0,0,0,50,2,0,35,50,9857,4.053972,0,1,5.5,46,Slow
14,93,1,4.24,254,147,57,26,11,13,0,0,0,0,3,3,0,40,50,90105,4.201298,1,3,15.4,69,Stable
7,16,1,3.94,1116,583,189,153,80,111,0,0,0,0,50,2,0,54,50,3977,4.145336,0,4,7.7,60,Hot
13,84,1,4.07,2328,1184,545,329,116,154,0,0,0,0,50,3,0,41,50,22173,4.203401,0,2,14.3,4,Hot
2,6,1,4.03,31,15,8,3,4,1,0,0,0,0,1,1,0,35,50,31138,4.117445,1,1,2.2,67,Stable
4.73,7,1,4.4,86,57,16,6,4,3,1,0,1,0,1,1,0,35,50,31138,4.117445,1,2,5.203,24,Slow
11,37,0,3.42,7596,2679,1403,1317,793,1404,0,0,0,0,50,3,0,39,50,58068,4.310188,1,2,12.1,4,Hot
8,122,1,4,1355,716,272,155,75,137,1,1,0,0,1,2,0,34,50,3532,4.199604,0,2,8.8,46,Stable
4.74,20,0,4.05,784,410,160,113,44,57,0,0,0,0,50,1,0,40,50,213709,4.2939,0,2,5.214,60,Stable
8,7,0,3.28,1649,570,245,276,190,368,0,0,0,0,11,2,0,30,50,6818,3.9824,0,2,8.8,53,Hot
8,7,0,3.83,6,3,1,1,0,1,0,0,0,0,5,2,0,23,50,211,3.545024,0,1,8.8,60,Slow
8,30,0,3.47,34,13,7,4,3,7,0,0,0,0,50,3,0,35,50,11030,3.952584,0,3,8.8,22,Slow
5.95,6,1,3.21,48,14,13,4,3,14,0,0,0,0,2,2,0,26,50,2363,3.853576,0,8,6.545,69,Slow
3.65,9,1,3.38,8,3,2,0,1,2,2,1,0,1,1,1,0,81,50,8888,4.243249,0,8,4.015,24,Slow
2.81,3,0,3.91,940,453,198,124,78,87,0,0,0,0,30,1,0,43,50,42919,4.105967,0,2,3.091,60,Stable
4.66,5,0,4.28,1594,973,300,187,58,76,1,0,1,0,50,1,0,41,50,85562,4.394591,0,2,5.126,46,Hot
5,16,1,4.23,62,39,10,5,4,4,0,0,0,0,20,2,0,41,50,10501,4.029235,0,1,5.5,11,Stable
13,11,1,3.53,302,125,47,47,29,54,0,0,0,0,50,3,0,43,50,4524,3.865385,0,3,14.3,43,Stable
8,7,0,4.3,830,523,147,87,32,41,1,0,1,0,50,3,0,36,50,9200,4.289674,0,2,8.8,37,Stable
8,85,0,3.5,2,0,1,1,0,0,0,0,0,0,50,3,0,45,50,59234,3.987051,0,2,8.8,52,Slow
7,6,0,4.07,30,18,4,4,0,4,0,0,0,0,50,2,0,44,50,16803,4.155032,0,1,7.7,52,Slow
12,11,1,3.37,928,378,116,117,102,215,0,0,0,0,1,3,0,32,50,2397,3.860659,0,2,13.2,53,Stable
5,5,1,3.68,155,67,26,26,18,18,0,0,0,0,50,2,0,45,50,10600,3.867547,0,2,5.5,69,Stable
13,33,1,3.88,122,59,27,14,6,16,0,0,0,0,50,3,0,44,50,114,4.149123,0,2,14.3,25,Stable
14,75,0,4.15,2514,1375,544,332,122,141,0,0,0,0,50,4,0,43,50,27719,4.070637,0,2,15.4,4,Hot
7,6,1,3.48,2504,892,491,456,247,418,0,0,0,0,6,2,0,39,50,25260,3.995606,0,8,7.7,46,Hot
6,6,1,3.74,6509,2620,1456,1235,515,683,0,0,0,0,39,2,0,43,50,11740,4.113799,0,3,6.6,60,Hot
8,7,1,4.1,1512,845,294,179,72,122,0,0,0,0,50,3,0,43,50,92005,4.316244,1,2,8.8,46,Stable
5,30,0,3.69,13,5,2,4,1,1,0,0,0,0,50,1,0,40,50,16215,3.840025,0,1,5.5,4,Slow
5.65,33,0,5,0,0,0,0,0,0,0,0,0,0,50,2,0,43,50,28798,4.037016,0,8,6.215,69,Slow
3.76,7,0,3.5,8,4,1,0,1,2,0,0,0,0,5,1,0,90,50,3730,3.880429,0,8,4.136,60,Slow
7,6,1,4.57,23,16,4,3,0,0,1,0,1,0,50,2,0,27,50,105684,4.430936,0,8,7.7,58,Slow
4.67,4,1,4.28,936,597,164,84,25,66,1,0,1,0,50,1,0,138,50,96838,4.264659,0,8,5.137,60,Hot
2.8,3,1,3.17,6,1,1,3,0,1,0,0,0,0,10,1,0,44,50,4595,4.258107,0,1,3.08,25,Slow
16,25,1,4.5,4,3,0,1,0,0,0,0,0,0,50,5,0,55,50,676,4.014793,0,2,17.6,60,Slow
9,17,0,3.63,92,35,25,7,13,12,0,0,0,0,1,3,0,107,50,3190,4.289969,0,2,9.9,58,Slow
7,9,1,3.83,1169,557,216,174,83,139,0,0,0,0,50,2,0,43,50,33705,4.134935,0,2,7.7,58,Stable
16,14,0,4,11,5,3,2,0,1,0,0,0,0,50,5,0,26,50,3588,4.148272,0,8,17.6,4,Slow
9,34,0,4,5,3,0,1,1,0,0,0,0,0,50,3,0,61,50,537,4.458101,0,2,9.9,13,Slow
3,26,1,2,3,0,1,0,0,2,0,0,0,0,13,1,0,43,50,12016,3.954644,0,2,3.3,69,Slow
6,6,1,3.83,1458,615,357,248,92,146,0,0,0,0,4,2,0,38,50,67171,4.102321,0,8,6.6,60,Stable
12,72,0,3.93,566,284,107,78,43,54,0,0,0,0,50,3,0,38,50,44840,4.337467,0,2,13.2,4,Stable
6,34,0,3.8,10,4,4,0,0,2,0,0,0,0,50,2,0,41,50,3897,3.92892,0,4,6.6,60,Slow
9,19,1,3.97,588,317,100,66,44,61,0,0,0,0,50,3,0,64,50,1181,4.015241,0,3,9.9,60,Stable
9,26,0,3.6,1193,500,218,171,110,194,0,0,0,0,50,3,0,43,50,22711,3.872044,0,2,9.9,39,Hot
5,5,0,3.06,65,18,10,13,6,18,0,0,0,0,50,1,0,13,50,2248,4.150356,0,1,5.5,69,Slow
16,84,0,3.41,27,11,5,3,0,8,0,0,0,0,50,4,0,39,50,9940,4.048994,0,2,17.6,4,Slow
11,14,1,3.76,8029,3689,1502,1160,592,1086,0,0,0,0,19,2,0,43,50,17760,4.137106,1,2,12.1,4,Hot
8,7,0,3.43,23,9,4,2,4,4,0,0,0,0,50,2,0,43,50,24132,4.130946,0,2,8.8,46,Slow
7,7,0,3.55,793,303,154,134,81,121,0,0,0,0,50,2,0,45,50,59234,3.987051,0,2,7.7,11,Hot
14,12,0,3.82,176,88,30,22,11,25,0,0,0,0,5,4,0,42,50,99800,4.295792,1,8,15.4,4,Stable
7,6,0,3.72,47,19,12,6,4,6,0,0,0,0,50,2,0,22,50,17655,4.127839,1,1,7.7,24,Slow
8,7,0,2.79,14,5,1,0,2,6,2,1,0,1,50,7,1,41,50,7012,4.336708,0,2,8.8,13,Slow
8,7,0,3.91,102,50,20,15,7,10,0,0,0,0,50,3,0,37,50,2076,4.097303,1,2,8.8,11,Stable
14,86,0,4.08,546,302,108,58,35,43,0,0,0,0,50,3,0,17,50,62240,4.265472,0,2,15.4,58,Stable
6,32,0,3.47,536,213,89,81,44,109,0,0,0,0,50,2,0,18,50,17120,3.89889,0,2,6.6,60,Stable
11,10,1,3.63,2633,1097,482,430,227,397,0,0,0,0,50,2,0,35,50,12441,3.924685,0,2,12.1,25,Hot
8,26,1,4.19,54,35,7,4,3,5,1,0,1,0,50,3,0,43,50,65189,4.04964,0,2,8.8,25,Stable
14,12,1,4,2,1,0,1,0,0,0,0,0,0,1,4,0,22,50,514,3.875486,0,1,15.4,4,Slow
5,127,0,2.79,19,4,4,2,2,7,0,0,0,0,18,2,0,54,50,9357,4.225393,0,2,5.5,43,Slow
11,10,0,4.25,20,12,4,2,1,1,0,0,0,0,50,3,0,33,50,360,4.230556,0,8,12.1,24,Slow
4.81,30,0,5,0,0,0,0,0,0,0,0,0,0,5,1,0,43,50,11378,3.990508,0,1,5.291,24,Slow
9,21,0,3.51,47,17,10,6,8,6,0,0,0,0,7,3,0,34,50,9827,4.11387,1,3,9.9,24,Slow
11,70,0,2,2,0,0,0,2,0,0,0,0,0,1,2,0,62,50,528,3.873106,0,2,12.1,46,Slow
12,11,1,3.85,398,188,75,64,29,42,0,0,0,0,50,3,0,58,50,3727,3.863697,0,2,13.2,39,Stable
6,140,0,4.09,538,299,105,63,25,46,0,0,0,0,44,2,0,18,50,2464,4.03125,0,1,6.6,53,Stable
3.87,15,1,4.53,43,32,6,3,0,2,1,1,0,0,5,1,0,67,50,4501,4.232171,0,8,4.257,25,Slow
11,11,0,3.75,213,97,35,38,16,27,0,0,0,0,50,3,0,18,50,17120,3.89889,0,2,12.1,52,Stable
14,25,1,3.8,50,23,9,8,5,5,0,0,0,0,2,4,0,39,50,230,3.908696,0,1,15.4,24,Slow
9,8,1,3.91,3101,1506,654,417,217,307,0,0,0,0,7,3,0,41,50,12004,4.079224,0,2,9.9,53,Hot
9,8,0,3.08,777,213,133,133,97,201,0,0,0,0,50,3,0,24,50,10474,3.908535,0,2,9.9,3,Stable
12,16,0,3.01,1322,373,194,213,152,390,0,0,0,0,50,3,0,18,50,17120,3.89889,0,2,13.2,67,Hot
11,10,1,4.09,2324,1222,492,345,117,148,0,0,0,0,50,3,0,35,50,14095,4.089677,0,4,12.1,37,Hot
11,159,0,3.67,585,237,129,84,59,76,0,0,0,0,50,2,0,109,50,16085,3.878023,1,1,12.1,60,Stable
11,26,0,3.95,596,304,112,86,36,58,0,0,0,0,50,2,0,33,50,5534,3.999819,0,6,12.1,56,Stable
13,30,0,2.93,3421,863,469,621,510,958,0,0,0,0,50,3,0,45,50,200089,4.096667,0,3,14.3,58,Hot
5.77,9,0,2.9,62,16,8,13,4,21,0,0,0,0,50,2,0,43,50,2044,4.002935,0,2,6.347,46,Slow
5,5,0,3.91,43,22,9,4,2,6,0,0,0,0,1,2,0,24,50,10474,3.908535,0,1,5.5,13,Slow
11,10,0,3.34,1897,669,302,328,196,402,0,0,0,0,3,3,0,30,50,5660,3.958304,1,1,12.1,60,Stable
6,17,0,3.47,55,22,9,6,9,9,0,0,0,0,50,2,0,49,50,7851,4.216278,0,8,6.6,24,Slow
5,5,0,3.34,252,80,44,57,23,48,0,0,0,0,15,2,0,41,50,15948,4.094745,1,1,5.5,11,Stable
8,7,1,3.47,378,145,67,54,44,68,0,0,0,0,5,2,0,137,50,4434,4.064727,0,1,8.8,11,Stable
7,6,1,3.28,141,44,29,21,17,30,0,0,0,0,7,2,0,23,50,12309,4.04517,1,1,7.7,69,Stable
12,11,0,3.25,1276,431,195,205,146,299,0,0,0,0,15,3,0,11,50,6158,3.794739,0,2,13.2,53,Hot
2,9,1,3.67,12,5,3,1,1,2,0,0,0,0,1,1,0,41,50,111,3.801802,0,1,2.2,46,Slow
4,4,1,3.1,21,4,5,5,3,4,0,0,0,0,5,1,0,25,50,22615,4.078222,0,8,4.4,48,Slow
11,11,0,3.75,1520,660,322,231,119,188,0,0,0,0,50,3,0,60,50,2975,4.18084,0,2,12.1,4,Hot
