@relation categorized_units_sold_final

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute rating_five_proportion numeric
@attribute rating_four_proportion numeric
@attribute rating_three_proportion numeric
@attribute rating_two_proportion numeric
@attribute rating_one_proportion numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
4,6,0,4,0,0,0,0,50,1,0,30,50,13665,4.094694,1,2,4.4,52,0.501419,0.213325,0.146884,0.060858,0.077514,Hot
13,11,0,3.22,0,0,0,0,50,3,0,41,50,111,3.801802,0,8,14.3,0,0.555556,0,0,0,0.444444,Slow
12,85,1,4.15,0,0,0,0,50,3,0,40,50,15551,4.233683,0,2,13.2,42,0.568627,0.196078,0.124183,0.039216,0.071895,Stable
5.78,50,1,3.55,0,0,0,0,50,1,0,10,50,27175,3.966035,0,1,6.358,25,0.413242,0.1621,0.160959,0.0879,0.175799,Stable
5.86,11,0,4.28,1,0,1,0,50,2,0,29,50,904,4.264381,0,8,6.446,4,0.605469,0.210938,0.089844,0.048828,0.044922,Stable
9,22,0,3.82,0,0,0,0,50,3,0,18,50,9177,3.874033,0,1,9.9,11,0.479032,0.173656,0.150538,0.086559,0.110215,Hot
3.87,4,0,3.34,0,0,0,0,1,1,0,22,50,3117,4.127366,0,1,4.257,25,0.351064,0.138298,0.202128,0.117021,0.191489,Stable
9,38,0,4.52,1,0,1,0,50,3,0,55,50,27740,4.380173,1,2,9.9,60,0.692308,0.205128,0.051282,0.028846,0.022436,Stable
5.74,5,1,3.38,0,0,0,0,1,2,0,30,50,66644,4.137582,1,1,6.314,69,0.413793,0.103448,0.189655,0.034483,0.258621,Slow
9,8,1,4.06,0,0,0,0,28,3,0,23,50,12309,4.04517,1,3,9.9,3,0.544458,0.184531,0.136419,0.056029,0.078563,Hot
8,55,0,5,0,0,0,0,50,3,0,63,50,6348,4.248582,0,3,8.8,60,1,0,0,0,0,Slow
3.68,4,0,3.71,0,0,0,0,1,1,0,38,50,105015,3.789601,0,1,4.048,11,0.428571,0.166667,0.214286,0.071429,0.119048,Slow
4.86,8,1,3.89,0,0,0,0,1,1,0,38,50,21842,3.7899,1,1,5.346,60,0.478261,0.2,0.173913,0.026087,0.121739,Stable
12,11,1,3.29,0,0,0,0,50,3,0,36,50,28,3.464286,0,8,13.2,4,0.142857,0.428571,0.142857,0.142857,0.142857,Slow
15,25,1,3.3,0,0,0,0,49,4,0,25,50,1335,3.949064,0,4,16.5,24,0.316176,0.164216,0.223039,0.10049,0.196078,Stable
3.91,4,1,3.73,0,0,0,0,50,1,0,48,50,32168,3.884544,0,2,4.301,69,0.441379,0.206897,0.124138,0.096552,0.131034,Stable
11,14,0,3.16,0,0,0,0,9,3,0,94,50,38985,4.06423,0,3,12.1,4,0.289474,0.184211,0.184211,0.078947,0.263158,Slow
11,84,0,3.46,0,0,0,0,50,3,0,40,50,90105,4.201298,1,3,12.1,45,0.410714,0.160714,0.142857,0.053571,0.232143,Slow
8,30,1,4.18,0,0,0,0,50,2,0,33,50,25356,3.902548,0,2,8.8,24,0.574704,0.202663,0.114645,0.04068,0.067308,Hot
14,12,1,4.36,1,0,1,0,50,3,0,38,50,22765,4.238173,0,2,15.4,4,0.632338,0.199005,0.099502,0.034328,0.034826,Hot
6,11,0,4,0,0,0,0,50,2,0,25,50,3245,3.774114,0,8,6.6,2,0.6,0.142857,0.057143,0.057143,0.142857,Slow
6,6,0,4.18,0,0,0,0,5,2,0,37,50,17738,3.9359,0,1,6.6,69,0.599432,0.167614,0.113636,0.048295,0.071023,Stable
12,11,1,3,0,0,0,0,10,3,0,25,50,366,3.97541,0,8,13.2,60,0.333333,0,0.333333,0,0.333333,Slow
3.88,4,0,3.47,0,0,0,0,1,1,0,38,50,5654,3.95879,0,1,4.268,53,0.411765,0.147059,0.176471,0.029412,0.235294,Slow
8,7,0,3.96,0,0,0,0,50,2,0,20,50,12476,3.998798,0,2,8.8,39,0.520606,0.179474,0.137729,0.064345,0.097846,Hot
12,48,1,3.98,0,0,0,0,50,3,0,43,50,42919,4.105967,0,2,13.2,67,0.48855,0.221374,0.160305,0.045802,0.083969,Stable
5.65,33,0,3.39,0,0,0,0,50,2,0,41,50,37956,4.030377,0,3,6.215,2,0.348958,0.177083,0.177083,0.104167,0.192708,Stable
11,11,0,4.46,1,0,1,0,50,3,0,41,50,9002,4.014663,1,3,12.1,56,0.677419,0.184332,0.082949,0.02765,0.02765,Stable
12,11,0,3.82,0,0,0,0,50,3,0,41,50,18831,3.978865,1,2,13.2,53,0.441589,0.235981,0.13785,0.070093,0.114486,Stable
9,8,1,4.13,0,0,0,0,3,3,0,47,50,3769,4.239851,0,8,9.9,4,0.565217,0.173913,0.173913,0,0.086957,Slow
8,58,0,3.45,0,0,0,0,5,3,0,43,50,4632,4.192789,0,2,8.8,24,0.313043,0.225,0.206522,0.107609,0.147826,Stable
8,17,1,3.39,0,0,0,0,1,2,0,41,50,73271,3.954443,1,8,8.8,24,0.392694,0.150685,0.136986,0.091324,0.228311,Stable
5.79,5,0,3.78,0,0,0,0,6,2,0,47,50,3566,3.732473,0,2,6.369,60,0.459883,0.189824,0.151663,0.072407,0.126223,Stable
8,16,0,3.27,0,0,0,0,12,2,0,18,50,9177,3.874033,0,2,8.8,60,0.353042,0.16024,0.142245,0.096829,0.247644,Hot
2.79,13,1,4,0,0,0,0,35,1,0,48,50,1309,4.245225,0,1,3.069,25,0.5,0,0.5,0,0,Slow
9,84,1,3.73,0,0,0,0,15,3,0,43,50,35679,3.909779,0,2,9.9,46,0.390244,0.195122,0.268293,0.04878,0.097561,Slow
8,7,0,3.68,0,0,0,0,50,3,0,24,50,3771,3.881464,0,2,8.8,43,0.452109,0.168734,0.138462,0.083871,0.156824,Hot
5.65,7,0,4.24,0,0,0,0,12,2,0,40,50,7627,4.047725,0,4,6.215,39,0.573668,0.216301,0.115987,0.059561,0.034483,Stable
4.86,5,1,3.79,0,0,0,0,1,1,0,20,50,2707,4.189139,0,1,5.346,60,0.475,0.175,0.14,0.08,0.13,Stable
6,8,1,3.82,0,0,0,0,4,2,0,54,50,3218,4.170603,0,2,6.6,24,0.443595,0.217973,0.137667,0.112811,0.087954,Stable
6,9,0,4.01,0,0,0,0,50,2,0,35,50,2505,4.092216,0,2,6.6,4,0.535032,0.180467,0.131635,0.065817,0.087049,Stable
8,9,0,4.22,0,0,0,0,50,2,0,39,50,14974,4.192801,0,2,8.8,53,0.600644,0.188406,0.10628,0.043478,0.061192,Stable
11,50,0,3.45,0,0,0,0,50,2,0,43,50,36361,3.96752,0,3,12.1,4,0.350978,0.188723,0.178366,0.12313,0.158803,Stable
9,17,0,3.93,0,0,0,0,23,3,0,59,50,16091,4.343235,0,2,9.9,24,0.463382,0.233466,0.154461,0.064802,0.083888,Hot
8,84,0,3.74,0,0,0,0,50,3,0,63,50,30225,4.267891,0,4,8.8,58,0.43097,0.19403,0.171642,0.085821,0.117537,Stable
12,11,1,3.8,0,0,0,0,25,3,0,49,50,55670,4.121484,1,3,13.2,4,0.451113,0.204259,0.153437,0.073088,0.118103,Hot
14,37,0,3.85,0,0,0,0,50,4,0,41,50,139223,3.933581,0,3,15.4,43,0.447867,0.241706,0.130332,0.07346,0.106635,Stable
8,7,0,4.07,0,0,0,0,1,3,0,33,50,360,4.230556,0,2,8.8,4,0.642857,0,0.214286,0.071429,0.071429,Slow
8,7,0,3.09,0,0,0,0,50,3,0,37,50,2076,4.097303,1,2,8.8,69,0.299703,0.136499,0.181009,0.118694,0.264095,Stable
7,6,0,3.44,0,0,0,0,5,2,0,47,50,3566,3.732473,0,2,7.7,53,0.380022,0.161781,0.165038,0.099891,0.193268,Stable
7,26,0,3.59,0,0,0,0,50,2,0,33,50,5534,3.999819,0,2,7.7,53,0.425406,0.149188,0.175775,0.091581,0.15805,Stable
16,111,1,4.05,0,0,0,0,50,4,0,44,50,20387,4.193457,0,2,17.6,3,0.553448,0.187931,0.117241,0.039655,0.101724,Stable
11,24,0,3.78,0,0,0,0,50,2,0,41,50,50864,4.079644,1,2,12.1,69,0.466523,0.174946,0.149028,0.088553,0.12095,Stable
9,65,0,4.09,0,0,0,0,13,3,0,94,50,38985,4.06423,0,4,9.9,4,0.540385,0.217308,0.107692,0.057692,0.076923,Stable
5,28,1,3.29,0,0,0,0,1,2,0,26,50,4435,3.696054,0,8,5.5,11,0.337908,0.166667,0.16732,0.1,0.228105,Stable
16,14,1,4.52,3,1,1,1,50,6,1,43,50,6033,4.254434,0,8,17.6,58,0.713768,0.175725,0.059783,0.016304,0.03442,Stable
7,6,1,4.23,0,0,0,0,50,2,0,36,50,4425,4.332429,1,8,7.7,24,0.584541,0.207729,0.115942,0.038647,0.05314,Stable
9,50,0,3.6,0,0,0,0,50,3,0,43,50,7889,3.995056,0,2,9.9,4,0.393909,0.201015,0.170558,0.078173,0.156345,Stable
1.76,2,0,4.63,1,0,1,0,2,1,0,45,9,10622,4.455941,0,8,1.936,60,0.771429,0.142857,0.057143,0,0.028571,Slow
8,7,0,4.23,0,0,0,0,50,3,0,43,50,28101,4.1148,0,2,8.8,4,0.573846,0.216923,0.116923,0.052308,0.04,Stable
4.69,4,1,3.95,0,0,0,0,3,1,0,49,50,55670,4.121484,1,4,5.159,24,0.477352,0.236934,0.134146,0.066202,0.085366,Stable
8,18,1,4.15,0,0,0,0,50,2,0,43,50,42514,3.740885,0,4,8.8,24,0.556962,0.21519,0.113924,0.044304,0.06962,Stable
6,6,0,3.47,0,0,0,0,10,2,0,45,50,10600,3.867547,0,2,6.6,25,0.315789,0.263158,0.210526,0,0.210526,Slow
6,33,0,2.33,0,0,0,0,50,2,0,41,50,32394,3.924677,0,2,6.6,11,0.333333,0,0,0,0.666667,Slow
4.65,4,0,5,0,0,0,0,9,1,0,36,50,268,3.891791,0,1,5.115,32,?,?,?,?,?,Slow
2.67,67,0,5,0,0,0,0,5,1,0,27,50,13,3.692308,0,8,2.937,52,?,?,?,?,?,Slow
11,10,1,3.5,0,0,0,0,49,3,0,30,50,12919,4.02446,0,2,12.1,53,0.4,0.2,0,0.3,0.1,Slow
5,26,1,4,0,0,0,0,50,2,0,41,50,19867,4.157548,0,2,5.5,46,0.75,0,0,0,0.25,Slow
11,11,1,4.22,1,0,1,0,5,3,0,35,50,667,3.766117,0,1,12.1,52,0.609865,0.192825,0.089686,0.026906,0.080717,Stable
7,11,0,3.98,0,0,0,0,5,2,0,41,50,43742,4.063966,0,2,7.7,25,0.482335,0.208449,0.177266,0.068356,0.063594,Hot
12,11,0,3.61,0,0,0,0,7,3,0,54,50,4811,4.194554,0,2,13.2,60,0.426901,0.175439,0.152047,0.076023,0.169591,Stable
1.72,26,1,4.33,0,0,0,0,9,1,0,43,50,1373,4.007283,0,1,1.892,69,0.555556,0.277778,0.111111,0.055556,0,Stable
1.72,2,0,4.23,0,0,0,0,3,1,0,55,50,1250,4.0032,0,1,1.892,21,0.538462,0.307692,0,0.153846,0,Slow
8,47,1,4.21,1,0,1,0,6,3,0,38,50,1659,4.321881,0,1,8.8,22,0.579399,0.204169,0.123237,0.038013,0.055181,Hot
5.8,9,1,3.83,0,0,0,0,4,2,0,43,50,28295,3.809966,0,1,6.38,56,0.480769,0.134615,0.211538,0.076923,0.096154,Stable
7,6,0,4.12,0,0,0,0,6,2,0,18,50,15538,4.156198,0,3,7.7,4,0.551428,0.20202,0.128706,0.050722,0.067123,Hot
3.66,26,1,3.2,0,0,0,0,50,1,0,140,50,269,3.33829,0,8,4.026,24,0.4,0.2,0,0,0.4,Slow
3.83,4,1,3.76,0,0,0,0,50,1,0,42,50,99283,4.285598,0,2,4.213,4,0.48368,0.142433,0.160237,0.080119,0.133531,Stable
13,84,1,4.36,1,0,1,0,50,3,0,33,50,23719,4.301067,1,2,14.3,4,0.62963,0.204861,0.100309,0.026235,0.038966,Hot
6,17,1,3.85,0,0,0,0,1,2,0,41,50,50864,4.079644,1,8,6.6,11,0.470012,0.195838,0.152999,0.072215,0.108935,Stable
15,59,0,3.87,0,0,0,0,11,4,0,30,50,7267,4.157837,0,3,16.5,58,0.465347,0.247525,0.10396,0.059406,0.123762,Slow
1.71,2,1,4.67,0,0,0,0,2,1,0,31,50,3762,3.797448,0,1,1.881,25,0.666667,0.333333,0,0,0,Slow
12,43,1,3.87,0,0,0,0,50,3,0,42,50,45524,3.972937,1,2,13.2,32,0.47943,0.193038,0.156646,0.05538,0.115506,Hot
9,8,0,4.17,0,0,0,0,50,3,0,41,50,37956,4.030377,0,2,9.9,4,0.535494,0.246914,0.117284,0.050926,0.049383,Stable
2,56,1,3.73,0,0,0,0,2,1,0,27,50,3119,3.909907,0,2,2.2,24,0.414634,0.243902,0.146341,0.04878,0.146341,Stable
5,5,1,3.4,0,0,0,0,50,2,0,35,50,98,3.918367,0,1,5.5,4,0.44,0.12,0.08,0.12,0.24,Slow
9,14,0,4.14,0,0,0,0,50,3,0,43,50,3972,3.849194,1,3,9.9,52,0.563665,0.208075,0.110248,0.041925,0.076087,Hot
16,14,1,4.27,1,0,1,0,50,4,0,36,50,514,4.217899,0,1,17.6,23,0.590551,0.244094,0.070866,0.031496,0.062992,Stable
7,6,0,3.23,0,0,0,0,9,2,0,13,50,1686,3.687426,0,2,7.7,60,0.324257,0.165842,0.163366,0.109736,0.236799,Stable
7,84,0,3.93,0,0,0,0,50,2,0,41,50,10501,4.029235,0,2,7.7,52,0.502375,0.192003,0.140538,0.06057,0.104513,Hot
8,54,0,3.69,0,0,0,0,50,3,0,78,50,78307,3.840257,1,2,8.8,25,0.408155,0.202636,0.180121,0.089923,0.119165,Hot
8,7,0,3.8,0,0,0,0,50,3,0,14,50,88,4.045455,0,1,8.8,25,0.6,0.066667,0.066667,0.066667,0.2,Slow
8,7,0,3.66,0,0,0,0,50,3,0,24,50,4295,3.849593,0,2,8.8,60,0.423611,0.194444,0.149306,0.087963,0.144676,Hot
3,3,1,4.04,0,0,0,0,1,1,0,29,50,11401,4.093588,1,8,3.3,14,0.468085,0.276596,0.12766,0.085106,0.042553,Slow
8,20,0,3.12,0,0,0,0,50,2,0,138,50,7858,3.953169,0,2,8.8,57,0.31085,0.131965,0.181818,0.11437,0.260997,Stable
11,49,0,3.73,0,0,0,0,25,2,0,43,50,1160,4.143966,0,3,12.1,67,0.461538,0.153846,0.115385,0.192308,0.076923,Slow
13,11,0,3.36,0,0,0,0,50,3,0,14,50,8821,3.87201,0,2,14.3,53,0.328571,0.214286,0.154286,0.094286,0.208571,Stable
11,11,1,4.16,0,0,0,0,41,2,0,37,50,13879,4.054471,0,5,12.1,60,0.554604,0.212705,0.132049,0.038544,0.062099,Stable
7,7,0,4.02,0,0,0,0,50,2,0,41,50,35358,4.018157,1,2,7.7,60,0.518868,0.201258,0.141509,0.053459,0.084906,Stable
9,10,1,5,0,0,0,0,50,3,0,43,50,291,3.690722,0,1,9.9,4,?,?,?,?,?,Slow
8,7,0,4.19,1,0,1,0,50,2,0,21,50,8989,3.85193,1,1,8.8,46,0.611111,0.185185,0.074074,0.037037,0.092593,Slow
8,8,0,4.06,0,0,0,0,1,3,0,42,50,3300,4.024242,0,2,8.8,46,0.504132,0.231405,0.132231,0.082645,0.049587,Stable
6,17,1,4.26,1,0,1,0,20,2,0,48,50,5781,4.274866,0,2,6.6,25,0.585455,0.221818,0.112727,0.023636,0.056364,Stable
13,93,0,4.09,0,0,0,0,5,3,0,40,50,26833,4.235382,0,2,14.3,46,0.535433,0.212598,0.11811,0.070866,0.062992,Slow
13,59,0,4.14,0,0,0,0,50,3,0,43,50,16523,4.038734,0,2,14.3,39,0.597701,0.152874,0.121839,0.045977,0.081609,Stable
5,5,1,3.88,0,0,0,0,50,2,0,23,50,11883,4.120677,0,2,5.5,4,0.505096,0.183465,0.123443,0.066818,0.121178,Stable
3.69,53,1,4.36,1,0,0,1,1,1,0,27,50,277,3.855596,1,8,4.059,4,0.545455,0.272727,0.181818,0,0,Slow
3.85,69,1,3.23,0,0,0,0,1,1,0,25,50,703,3.960171,0,2,4.235,37,0.275676,0.178378,0.227027,0.140541,0.178378,Stable
11,10,0,3.91,0,0,0,0,50,3,0,40,50,7363,4.106343,0,1,12.1,60,0.590909,0.045455,0.181818,0.045455,0.136364,Slow
8,85,1,4.5,0,0,0,0,1,2,0,15,50,173,3.901734,0,8,8.8,60,0.642857,0.214286,0.142857,0,0,Slow
7,7,0,3.36,0,0,0,0,1,2,0,38,50,4485,3.810479,0,3,7.7,4,0.363636,0.090909,0.272727,0.090909,0.181818,Slow
11,24,0,3.73,0,0,0,0,50,3,0,42,50,47639,4.213439,0,4,12.1,60,0.441558,0.201299,0.136364,0.090909,0.12987,Stable
11,10,1,3.2,0,0,0,0,35,2,0,28,50,88193,4.080891,1,8,12.1,4,0.341365,0.140562,0.15261,0.104418,0.261044,Stable
2.7,3,1,4.13,0,0,0,0,1,1,0,33,50,16013,4.108849,0,2,2.97,37,0.572532,0.186266,0.117597,0.050644,0.072961,Hot
5.83,8,0,3.99,0,0,0,0,50,2,0,40,50,91631,3.837937,1,8,6.413,24,0.527387,0.184664,0.13928,0.051643,0.097027,Stable
12,11,0,3.97,0,0,0,0,50,3,0,42,50,1452,3.735537,0,2,13.2,60,0.621622,0.108108,0.027027,0.108108,0.135135,Slow
3.67,13,0,4.09,0,0,0,0,50,1,0,43,50,11505,4.136723,0,2,4.037,4,0.492386,0.243655,0.167513,0.050761,0.045685,Stable
12,11,0,3.73,0,0,0,0,50,3,0,42,50,17002,4.02782,0,2,13.2,69,0.384615,0.230769,0.230769,0.038462,0.115385,Slow
2.71,6,1,3.4,0,0,0,0,2,1,0,31,50,3762,3.797448,0,1,2.981,46,0.3,0.25,0.2,0.05,0.2,Slow
5.73,5,0,4.03,0,0,0,0,50,1,0,137,50,3852,4.003115,0,8,6.303,4,0.460317,0.222222,0.238095,0.047619,0.031746,Slow
8,7,0,3.84,0,0,0,0,50,2,0,25,50,61895,4.268002,1,2,8.8,38,0.454035,0.21808,0.148621,0.073544,0.10572,Hot
14,12,0,2.7,0,0,0,0,14,3,0,27,50,1643,3.922702,0,8,15.4,46,0.3,0.05,0.15,0.05,0.45,Slow
3.66,4,0,3.04,0,0,0,0,50,1,0,138,50,7858,3.953169,0,6,4.026,11,0.304348,0.130435,0.173913,0.086957,0.304348,Slow
6,6,0,3.4,0,0,0,0,50,2,0,14,50,112,3.625,0,1,6.6,69,0.4,0,0.4,0,0.2,Slow
12,85,0,3.58,0,0,0,0,50,3,0,43,50,15407,3.85539,1,2,13.2,60,0.459854,0.131387,0.124088,0.10219,0.182482,Stable
13,56,1,3.55,0,0,0,0,50,3,0,38,50,111,3.774775,0,2,14.3,4,0.4,0.25,0.05,0.1,0.2,Slow
9,8,1,3.67,0,0,0,0,1,3,0,35,50,12441,3.924685,0,5,9.9,68,0.398148,0.185185,0.222222,0.074074,0.12037,Stable
11,11,0,3.62,0,0,0,0,50,2,0,41,50,8362,3.817149,0,2,12.1,46,0.40458,0.198473,0.160305,0.083969,0.152672,Stable
11,10,0,3.55,0,0,0,0,17,3,0,32,50,88,3.556818,0,1,12.1,46,0.41573,0.191011,0.11236,0.089888,0.191011,Slow
9,26,1,3.78,0,0,0,0,50,3,0,40,50,839882,4.10376,0,2,9.9,4,0.426794,0.210526,0.18134,0.080383,0.100957,Hot
7,49,0,3.99,0,0,0,0,50,2,0,40,50,2946,4.316022,0,2,7.7,4,0.505155,0.21134,0.128866,0.07732,0.07732,Stable
3.73,17,1,4.37,1,0,1,0,5,1,0,48,50,343,4.521866,0,8,4.103,60,0.62963,0.259259,0.037037,0,0.074074,Slow
3.81,25,1,3.32,0,0,0,0,50,1,0,35,50,613,3.944535,0,2,4.191,43,0.44,0.12,0.08,0.04,0.32,Slow
6,142,1,3.78,0,0,0,0,20,2,0,41,50,31559,4.12342,1,2,6.6,1,0.469861,0.179804,0.148377,0.067491,0.134467,Hot
12,86,0,4.09,0,0,0,0,10,3,0,37,50,104269,4.253287,0,2,13.2,60,0.549858,0.203704,0.115385,0.049858,0.081197,Stable
6,6,1,5,0,0,0,0,1,2,0,27,50,28,4.035714,0,1,6.6,4,1,0,0,0,0,Slow
6,31,0,4.09,0,0,0,0,50,2,0,45,50,11596,4.280442,0,2,6.6,65,0.517031,0.22768,0.143779,0.049122,0.062388,Hot
9,8,0,3.83,0,0,0,0,50,3,0,53,50,37076,4.302082,1,2,9.9,69,0.45916,0.19412,0.167753,0.078269,0.100697,Hot
13,11,0,4.33,0,0,0,0,1,3,0,79,24,14358,4.093537,0,4,14.3,46,0.583333,0.25,0.083333,0.083333,0,Slow
11,10,0,3.75,0,0,0,0,50,3,0,23,50,190918,4.235887,0,8,12.1,60,0.433896,0.203262,0.159581,0.08445,0.118812,Hot
3.9,5,0,3.11,0,0,0,0,9,1,0,91,50,2072,3.882722,0,2,4.29,46,0.333333,0.070175,0.22807,0.105263,0.263158,Stable
8,47,1,4.33,1,0,1,0,50,2,0,43,50,1032,4.577519,0,2,8.8,11,0.627273,0.209091,0.063636,0.063636,0.036364,Slow
6,6,0,4.2,1,0,1,0,18,2,0,53,50,38264,4.227943,0,2,6.6,4,0.569643,0.205512,0.127562,0.04837,0.048913,Hot
6,6,0,3.93,0,0,0,0,50,2,0,43,50,80093,4.006692,0,3,6.6,4,0.520947,0.163934,0.142077,0.065574,0.107468,Stable
8,10,1,5,0,0,0,0,50,3,0,41,50,21485,4.146242,0,1,8.8,4,?,?,?,?,?,Slow
4.68,25,1,3.69,0,0,0,0,50,1,0,43,50,45372,4.057811,0,6,5.148,11,0.417323,0.19685,0.165354,0.094488,0.125984,Stable
8,43,0,4,0,0,0,0,50,3,0,41,50,139223,3.933581,0,3,8.8,4,0.505556,0.216667,0.155556,0.016667,0.105556,Stable
8,51,1,3.61,0,0,0,0,50,3,0,38,50,19760,4.141953,0,8,8.8,60,0.425781,0.183594,0.140625,0.078125,0.171875,Stable
7,26,0,2.9,0,0,0,0,50,2,0,33,50,32,3.1875,0,2,7.7,60,0.4,0,0,0.3,0.3,Slow
7,6,0,4.11,0,0,0,0,50,2,0,31,50,34311,4.066218,0,2,7.7,4,0.533629,0.209827,0.144986,0.053967,0.057592,Hot
7,30,1,3.28,0,0,0,0,50,2,0,109,50,13625,4.382092,1,1,7.7,60,0.357542,0.139665,0.167598,0.100559,0.234637,Stable
5.65,5,1,3.87,0,0,0,0,50,1,0,36,50,550,4.054545,0,3,6.215,69,0.462963,0.185185,0.194444,0.074074,0.083333,Stable
8,9,0,3.35,0,0,0,0,50,2,0,36,50,1987,3.987921,0,1,8.8,69,0.346505,0.180091,0.159574,0.107143,0.206687,Hot
12,58,0,4.18,0,0,0,0,50,3,0,52,50,5042,4.146569,0,3,13.2,11,0.627615,0.150628,0.083682,0.054393,0.083682,Stable
5,5,1,3.1,0,0,0,0,50,2,0,27,50,2792,4.325215,0,8,5.5,58,0.483871,0,0.032258,0.096774,0.387097,Stable
3.84,4,0,3.18,0,0,0,0,50,1,0,36,50,791,4.318584,0,2,4.224,24,0.345455,0.127273,0.181818,0.054545,0.290909,Stable
8,7,1,3.56,0,0,0,0,50,3,0,39,50,11148,4.18075,0,3,8.8,4,0.369993,0.207739,0.177189,0.103191,0.141887,Hot
12,31,0,3.87,0,0,0,0,50,3,0,12,50,639,4.007825,1,1,13.2,24,0.517442,0.162791,0.119186,0.069767,0.130814,Stable
5.79,9,1,3.96,0,0,0,0,1,2,0,43,50,104,3.721154,0,8,6.369,60,0.509434,0.169811,0.132075,0.150943,0.037736,Slow
7,66,1,5,0,0,0,0,50,2,0,41,50,3694,4.042231,1,1,7.7,11,?,?,?,?,?,Slow
3,5,1,4.05,0,0,0,0,1,1,0,90,50,72885,4.079852,0,2,3.3,4,0.519878,0.217125,0.137615,0.042813,0.082569,Stable
13,22,1,4.01,0,0,0,0,50,3,0,30,50,4508,4.330745,0,1,14.3,3,0.544872,0.205128,0.076923,0.064103,0.108974,Stable
8,76,1,3.64,0,0,0,0,26,2,0,25,50,70,3.514286,0,8,8.8,52,0.454545,0.181818,0.090909,0.090909,0.181818,Slow
9,8,1,4.07,0,0,0,0,10,3,0,30,50,300,3.966667,0,8,9.9,3,0.565217,0.152174,0.152174,0.043478,0.086957,Slow
9,8,1,4.27,1,0,1,0,50,3,0,43,50,18029,4.100616,0,2,9.9,46,0.571618,0.22679,0.132626,0.039788,0.029178,Stable
4.9,8,1,3.83,0,0,0,0,1,1,0,41,50,17752,3.899673,0,8,5.39,60,0.434343,0.181818,0.232323,0.080808,0.070707,Stable
8,38,0,4.14,0,0,0,0,50,3,0,39,50,6275,4.383108,0,3,8.8,4,0.576531,0.178571,0.127551,0.040816,0.076531,Stable
25,38,1,3.17,0,0,0,0,10,7,0,27,37,401,4.009975,0,2,27.5,37,0.333333,0.166667,0.166667,0,0.333333,Slow
9,8,1,3.52,0,0,0,0,17,3,0,35,50,12441,3.924685,0,2,9.9,22,0.427119,0.128814,0.162712,0.094915,0.186441,Stable
11,42,0,4.24,0,0,0,0,9,2,0,105,50,6121,4.36579,0,8,12.1,24,0.6,0.2,0.090909,0.054545,0.054545,Slow
12,102,1,4.22,1,0,1,0,8,3,0,37,50,2495,4.211623,0,2,13.2,25,0.57767,0.213592,0.116505,0.038835,0.053398,Stable
9,59,0,3.77,0,0,0,0,17,3,0,47,50,2888,4.192175,0,2,9.9,53,0.436955,0.213829,0.151075,0.081929,0.116212,Hot
8,25,1,4,0,0,0,0,50,2,0,43,50,2199,4.106867,0,2,8.8,4,0.545455,0.163636,0.127273,0.072727,0.090909,Slow
8,7,0,4.22,0,0,0,0,50,3,0,43,50,3950,4.057468,0,2,8.8,25,0.604839,0.201613,0.064516,0.064516,0.064516,Stable
15,13,0,3.51,0,0,0,0,10,4,0,42,50,19184,4.471018,0,2,16.5,53,0.396181,0.17502,0.156722,0.085919,0.186158,Stable
14,27,0,3.52,0,0,0,0,50,4,0,43,50,7874,3.959995,0,3,15.4,4,0.397365,0.17337,0.15742,0.096394,0.175451,Stable
13,11,1,2.97,0,0,0,0,34,3,0,35,50,14482,4.001588,0,3,14.3,24,0.275217,0.146508,0.15655,0.120037,0.301689,Hot
6,7,1,4,0,0,0,0,50,2,0,44,50,102568,4.051049,0,2,6.6,4,0.5,0,0.5,0,0,Slow
11,10,0,4.34,1,0,1,0,15,2,0,20,50,8500,4.081176,0,1,12.1,39,0.626374,0.203297,0.098901,0.027473,0.043956,Stable
7,6,0,4.16,0,0,0,0,50,2,0,73,50,941,4.204038,0,1,7.7,4,0.55814,0.20155,0.131783,0.054264,0.054264,Stable
2,2,1,3.89,0,0,0,0,1,1,0,35,50,14095,4.089677,0,2,2.2,24,0.512097,0.16129,0.145161,0.066532,0.114919,Stable
8,7,0,4.01,0,0,0,0,50,2,0,40,50,110548,4.143666,1,3,8.8,4,0.517106,0.18954,0.15061,0.070783,0.071962,Hot
8,7,1,3.63,0,0,0,0,50,2,0,49,50,1653,3.973382,0,2,8.8,31,0.397516,0.192547,0.186335,0.086957,0.136646,Stable
8,7,0,4.14,0,0,0,0,50,3,0,36,50,68339,4.298746,0,2,8.8,46,0.578005,0.19145,0.101571,0.050055,0.078919,Stable
18,27,1,4.03,0,0,0,0,50,5,0,41,50,12348,3.794947,0,2,19.8,11,0.509452,0.226843,0.124764,0.057656,0.081285,Stable
