@RELATION full_data_modified

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE uses_ad_boosts NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE badges_count NUMERIC
@ATTRIBUTE badge_local_product NUMERIC
@ATTRIBUTE badge_product_quality NUMERIC
@ATTRIBUTE badge_fast_shipping NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE shipping_option_price NUMERIC
@ATTRIBUTE shipping_is_express NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE inventory_total NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE merchant_has_profile_picture NUMERIC
@ATTRIBUTE size_encoded NUMERIC
@ATTRIBUTE price_converted NUMERIC
@ATTRIBUTE color_encoded NUMERIC
@ATTRIBUTE units_sold_categories NUMERIC
@ATTRIBUTE rating_five_proportion NUMERIC
@ATTRIBUTE rating_four_proportion NUMERIC
@ATTRIBUTE rating_three_proportion NUMERIC
@ATTRIBUTE rating_two_proportion NUMERIC
@ATTRIBUTE rating_one_proportion NUMERIC

@DATA
16.0,14,1,3.28,0,0,0,0,50,5,0,81,50,901,3.982241953385128,1,4,17.6,4,Slow,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.2777777777777778
13.0,68,1,3.48,0,0,0,0,12,3,0,40,50,18079,4.194922285524642,0,2,14.3,4,Slow,0.4132231404958678,0.1487603305785124,0.15702479338842976,0.06611570247933884,0.21487603305785125
11.0,38,0,3.91,0,0,0,0,50,2,0,63,50,30225,4.267890818858561,0,2,12.1,60,Stable,0.48778785764131194,0.19748778785764132,0.14724354501046755,0.07117934403349616,0.09630146545708304
3.71,6,1,3.45,0,0,0,0,3,1,0,42,50,9651,4.079162781058957,0,1,4.081,69,Stable,0.3812154696132597,0.16022099447513813,0.18232044198895028,0.07734806629834254,0.19889502762430938
6.0,9,0,3.8,0,0,0,0,1,2,0,40,50,7363,4.106342523427951,0,8,6.6000000000000005,25,Stable,0.4816326530612245,0.17959183673469387,0.1346938775510204,0.061224489795918366,0.14285714285714285
6.0,6,1,3.89,0,0,0,0,50,2,0,41,50,14676,4.07420278004906,0,2,6.6000000000000005,25,Stable,0.4743694060211554,0.20992676973148902,0.14564686737184704,0.07485760781122865,0.0951993490642799
12.0,16,0,3.28,0,0,0,0,50,3,0,20,50,3990,3.897243107769424,0,2,13.2,37,Stable,0.34950071326676174,0.15549215406562053,0.14693295292439373,0.12410841654778887,0.2239657631954351
2.0,2,0,4.01,0,0,0,0,50,1,0,51,50,229199,4.165079254272488,0,8,2.2,58,Hot,0.5520792079207921,0.17386138613861385,0.11313531353135313,0.056633663366336635,0.1042904290429043
5.0,5,1,5.0,0,0,0,0,4,1,0,35,50,1172,4.122866894197952,0,8,5.5,24,Slow,nan,nan,nan,nan,nan
5.0,5,0,3.3,0,0,0,0,50,2,0,32,50,13510,4.297335307179867,1,2,5.5,3,Stable,0.32181638696939785,0.16781836130306022,0.19052319842053306,0.12339585389930899,0.1964461994076999
4.66,11,1,4.01,0,0,0,0,1,1,0,44,50,203805,4.216476533941759,0,3,5.126,52,Hot,0.5210432720806165,0.18464730290456433,0.15006915629322268,0.06757557794902193,0.0766646907725746
8.0,22,1,4.0,0,0,0,0,50,2,0,43,50,65189,4.049640276733805,0,2,8.8,11,Slow,0.5294117647058824,0.23529411764705882,0.0,0.17647058823529413,0.058823529411764705
9.0,9,1,5.0,0,0,0,0,50,3,0,44,50,246312,4.203725356458476,0,2,9.9,60,Slow,nan,nan,nan,nan,nan
8.0,9,1,3.95,0,0,0,0,50,3,0,41,50,36913,3.949421612981877,1,2,8.8,4,Stable,0.5079365079365079,0.19047619047619047,0.15873015873015872,0.031746031746031744,0.1111111111111111
16.0,14,1,5.0,0,0,0,0,2,4,0,40,50,1442,4.466019417475728,0,8,17.6,58,Slow,nan,nan,nan,nan,nan
5.0,5,1,4.1,1,0,1,0,1,2,0,42,50,13909,4.356819325616507,0,2,5.5,60,Stable,0.572289156626506,0.1686746987951807,0.12650602409638553,0.05421686746987952,0.0783132530120482
6.0,6,1,4.0,0,0,0,0,47,2,0,35,50,12974,3.965700632033297,0,2,6.6000000000000005,8,Hot,0.5209003215434084,0.1872990353697749,0.14469453376205788,0.06109324758842444,0.0860128617363344
18.0,59,0,2.67,0,0,0,0,50,5,0,34,50,2038,4.5014720314033365,0,2,19.8,46,Slow,0.16666666666666666,0.0,0.5,0.0,0.3333333333333333
8.0,7,1,3.8,0,0,0,0,49,2,0,38,50,70773,4.038319698189988,0,1,8.8,4,Hot,0.44480171489817794,0.2080385852090032,0.1602357984994641,0.07834941050375134,0.10857449088960343
5.0,25,1,4.19,0,0,0,0,35,2,0,43,50,4524,3.865384615384616,0,1,5.5,60,Hot,0.6072874493927125,0.16194331983805668,0.10526315789473684,0.06882591093117409,0.05668016194331984
5.0,10,0,4.08,0,0,0,0,1,2,0,40,50,4150,4.252289156626506,0,8,5.5,53,Slow,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
26.0,168,1,4.15,0,0,0,0,50,7,0,17,50,131,3.854961832061069,0,3,28.6,4,Slow,0.45,0.4,0.05,0.05,0.05
6.0,6,0,3.83,0,0,0,0,3,2,0,23,50,116,3.775862068965517,0,1,6.6000000000000005,9,Slow,0.5,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
5.78,9,1,3.71,0,0,0,0,14,2,0,43,50,33855,3.917353418992764,0,1,6.3580000000000005,4,Slow,0.5357142857142857,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.17857142857142858
5.0,7,1,4.13,0,0,0,0,13,2,0,28,50,88193,4.080890773644167,1,2,5.5,67,Hot,0.5550020755500208,0.2054794520547945,0.12287256122872561,0.048567870485678705,0.06807804068078041
5.73,5,0,3.86,0,0,0,0,50,2,0,42,50,885,4.15593220338983,1,3,6.303000000000001,60,Slow,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857
3.83,4,0,3.64,0,0,0,0,50,1,0,48,50,32168,3.884543645859239,0,1,4.213,43,Hot,0.43316412859560066,0.17428087986463622,0.1551043429216018,0.07896221094190638,0.15848843767625492
7.0,6,0,3.69,0,0,0,0,50,2,0,36,50,12134,3.86690291742212,0,2,7.700000000000001,39,Slow,0.43661971830985913,0.16901408450704225,0.15492957746478872,0.1267605633802817,0.11267605633802817
6.0,6,0,4.75,0,0,0,0,5,2,0,25,50,5123,3.9586179972672255,0,1,6.6000000000000005,24,Slow,0.75,0.25,0.0,0.0,0.0
2.65,3,0,3.4,0,0,0,0,50,1,0,31,50,68022,4.320587456999206,1,1,2.915,43,Hot,0.35782747603833864,0.1722335172814406,0.18065640429857682,0.0949753122277084,0.19430729015393552
3.71,4,1,3.44,0,0,0,0,1,1,0,23,50,12309,4.045170200666179,1,1,4.081,52,Slow,0.5,0.0625,0.125,0.0,0.3125
13.0,26,0,3.78,0,0,0,0,50,3,0,41,50,1022,3.86399217221135,0,3,14.3,3,Slow,0.4594594594594595,0.21621621621621623,0.13513513513513514,0.02702702702702703,0.16216216216216217
12.0,11,0,3.59,0,0,0,0,50,3,0,54,50,4924,3.81965881397238,0,2,13.2,4,Stable,0.3812154696132597,0.23204419889502761,0.14917127071823205,0.0718232044198895,0.16574585635359115
13.0,252,0,3.91,0,0,0,0,50,3,0,35,50,45964,4.097119484814202,1,8,14.3,4,Hot,0.4752927497716137,0.22431691719956814,0.13753010547296737,0.062370235030313095,0.10048999252553775
12.0,168,0,4.09,0,0,0,0,50,3,0,52,50,73595,4.38569196276921,1,8,13.2,4,Stable,0.5444234404536862,0.21361058601134217,0.11342155009451796,0.04914933837429111,0.07939508506616257
5.69,17,0,4.31,0,0,0,0,50,2,0,43,50,9465,4.138404648705758,0,3,6.259000000000001,60,Stable,0.6160520607375272,0.1984815618221258,0.113882863340564,0.026030368763557483,0.0455531453362256
6.0,8,1,3.79,0,0,0,0,50,2,0,6,50,10665,4.073792780121894,0,2,6.6000000000000005,52,Hot,0.47227722772277225,0.1782178217821782,0.1504950495049505,0.06930693069306931,0.1297029702970297
11.0,10,1,4.1,1,1,0,0,50,3,0,29,50,17922,4.380203102332329,0,1,12.1,53,Stable,0.576271186440678,0.18159806295399517,0.10411622276029056,0.04600484261501211,0.09200968523002422
5.0,5,0,3.75,0,0,0,0,50,2,0,50,50,3053,3.8584998362266623,0,2,5.5,46,Slow,0.45,0.15,0.15,0.2,0.05
11.0,10,0,3.56,0,0,0,0,50,3,0,41,50,20037,3.880071867045965,0,2,12.1,4,Stable,0.417910447761194,0.17164179104477612,0.13930348258706468,0.09203980099502487,0.1791044776119403
5.65,10,1,2.86,0,0,0,0,1,1,0,41,50,17752,3.8996732762505633,0,8,6.215000000000001,4,Slow,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285
5.85,5,0,3.55,0,0,0,0,50,2,0,20,50,7314,3.938200710965272,0,1,6.4350000000000005,4,Hot,0.40039840637450197,0.17131474103585656,0.16733067729083664,0.09561752988047809,0.16533864541832669
8.0,85,0,4.11,0,0,0,0,10,3,0,42,50,14664,4.231928532460447,0,3,8.8,11,Slow,0.631578947368421,0.0,0.2631578947368421,0.05263157894736842,0.05263157894736842
6.0,6,1,4.13,0,0,0,0,1,2,0,18,50,15436,4.040554547810314,0,1,6.6000000000000005,39,Stable,0.5535714285714286,0.20292207792207792,0.12012987012987013,0.0633116883116883,0.060064935064935064
11.0,10,0,3.96,0,0,0,0,50,3,0,14,50,5175,3.870917874396136,0,2,12.1,62,Slow,0.5130434782608696,0.1826086956521739,0.13043478260869565,0.09565217391304348,0.0782608695652174
14.0,26,0,4.12,0,0,0,0,50,3,0,43,50,4220,4.109952606635071,0,2,15.400000000000002,60,Stable,0.5743707093821511,0.18306636155606407,0.10755148741418764,0.05491990846681922,0.08009153318077804
18.0,76,0,3.56,0,0,0,0,9,5,0,41,38,8950,4.274301675977654,0,5,19.8,24,Slow,0.39166666666666666,0.2,0.15833333333333333,0.075,0.175
5.0,22,0,3.32,0,0,0,0,50,1,0,39,50,3809,3.582830139144132,0,2,5.5,46,Stable,0.369620253164557,0.1620253164556962,0.1341772151898734,0.09113924050632911,0.2430379746835443
8.0,65,0,4.14,0,0,0,0,50,2,0,93,50,20824,4.063724548597772,0,4,8.8,4,Stable,0.5505124450951684,0.21961932650073207,0.11420204978038068,0.055636896046852125,0.060029282576866766
16.0,14,0,3.72,0,0,0,0,2,5,0,37,2,5508,4.322984749455338,0,8,17.6,41,Slow,0.4444444444444444,0.2777777777777778,0.0,0.1111111111111111,0.16666666666666666
5.74,5,0,3.9,0,0,0,0,6,2,0,20,50,11854,4.094904673527923,0,1,6.314000000000001,24,Stable,0.5233248515691263,0.1433418150975403,0.15012722646310434,0.07463952502120441,0.1085665818490246
8.0,7,0,3.71,0,0,0,0,50,3,0,43,50,65189,4.049640276733805,0,3,8.8,11,Hot,0.45613396432471787,0.17109574080815435,0.14197306152166,0.08481980342191482,0.14597742992355298
8.0,7,0,3.63,0,0,0,0,50,3,0,43,50,65189,4.049640276733805,0,2,8.8,4,Hot,0.4382896015549077,0.15500485908649175,0.15743440233236153,0.09280855199222546,0.1564625850340136
3.0,14,0,3.9,0,0,0,0,50,1,0,41,50,9395,4.1100585417775415,0,2,3.3000000000000003,25,Slow,0.49019607843137253,0.21568627450980393,0.11764705882352941,0.058823529411764705,0.11764705882352941
2.0,6,0,3.32,0,0,0,0,1,1,0,36,50,543,4.119705340699816,0,1,2.2,53,Stable,0.33884297520661155,0.19008264462809918,0.15702479338842976,0.08264462809917356,0.23140495867768596
11.0,10,0,4.03,0,0,0,0,50,2,0,14,50,8821,3.872009976193176,0,2,12.1,62,Stable,0.5119047619047619,0.2156084656084656,0.13756613756613756,0.06084656084656084,0.07407407407407407
9.0,9,0,4.2,0,0,0,0,30,3,0,40,50,82219,3.5900825843174937,1,2,9.9,53,Stable,0.6266666666666667,0.17,0.06666666666666667,0.05,0.08666666666666667
5.0,5,1,2.98,0,0,0,0,2,2,0,20,50,10320,3.904941860465117,1,1,5.5,46,Stable,0.3235294117647059,0.12745098039215685,0.09803921568627451,0.10784313725490197,0.3431372549019608
6.0,6,1,3.98,1,1,0,0,50,2,0,26,50,1428,4.351540616246498,0,1,6.6000000000000005,4,Stable,0.48484848484848486,0.23030303030303031,0.13333333333333333,0.07878787878787878,0.07272727272727272
13.0,11,0,4.14,0,0,0,0,50,3,0,36,50,6329,4.16290093221678,0,2,14.3,4,Stable,0.5378006872852233,0.23883161512027493,0.1134020618556701,0.048109965635738834,0.061855670103092786
11.0,10,0,3.97,0,0,0,0,50,3,0,21,50,543,3.9318600368324126,0,1,12.1,53,Stable,0.5141509433962265,0.19811320754716982,0.1320754716981132,0.05188679245283019,0.10377358490566038
9.0,8,1,4.24,2,1,1,0,50,3,0,28,50,794,4.298488664987405,0,1,9.9,52,Stable,0.625,0.16666666666666666,0.09895833333333333,0.046875,0.0625
12.0,11,0,3.6,0,0,0,0,50,3,0,38,50,105015,3.789601485502071,0,3,13.2,4,Slow,0.4666666666666667,0.1,0.16666666666666666,0.1,0.16666666666666666
5.75,25,0,3.67,0,0,0,0,50,2,0,25,50,706,4.209631728045326,0,2,6.325,69,Stable,0.4700854700854701,0.1623931623931624,0.11965811965811966,0.05982905982905983,0.18803418803418803
11.0,102,1,4.15,0,0,0,0,33,3,0,41,50,8191,4.190208765718472,0,2,12.1,4,Stable,0.543026706231454,0.23887240356083086,0.10237388724035608,0.05192878338278932,0.06379821958456973
11.0,47,0,4.39,0,0,0,0,50,3,0,40,50,7197,4.3609837432263445,0,8,12.1,2,Slow,0.6086956521739131,0.30434782608695654,0.0,0.043478260869565216,0.043478260869565216
7.0,6,0,3.83,0,0,0,0,1,2,0,26,50,75,3.826666666666666,0,8,7.700000000000001,4,Slow,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.16666666666666666
2.9,3,1,3.89,0,0,0,0,6,1,0,139,50,163,4.190184049079755,0,1,3.19,4,Slow,0.47368421052631576,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.10526315789473684
8.0,9,0,3.95,0,0,0,0,11,2,0,39,50,24564,3.928879661292949,0,2,8.8,67,Hot,0.5260243632336655,0.1638981173864895,0.14950166112956811,0.05537098560354374,0.10520487264673312
8.0,7,0,4.2,0,0,0,0,4,3,0,20,50,88,3.9318181818181817,0,1,8.8,62,Slow,0.4,0.5,0.0,0.1,0.0
5.86,59,1,4.06,0,0,0,0,6,1,0,41,50,18877,4.079885575038406,0,1,6.446000000000001,46,Stable,0.5381165919282511,0.19730941704035873,0.13004484304932734,0.05829596412556054,0.07623318385650224
13.0,68,0,3.79,0,0,0,0,50,3,0,66,50,24306,4.236690529087468,0,2,14.3,4,Stable,0.445662100456621,0.20821917808219179,0.15342465753424658,0.07945205479452055,0.1132420091324201
8.0,7,0,4.04,0,0,0,0,1,2,0,37,50,12745,4.277991369164378,0,1,8.8,52,Slow,0.5179856115107914,0.22302158273381295,0.1223021582733813,0.05755395683453238,0.07913669064748201
14.0,102,0,4.18,1,0,1,0,50,4,0,40,50,17856,4.17372311827957,0,4,15.400000000000002,69,Stable,0.5279187817258884,0.2639593908629442,0.1319796954314721,0.01015228426395939,0.06598984771573604
7.0,23,0,3.98,0,0,0,0,50,2,0,40,50,213709,4.293899648587566,0,1,7.700000000000001,4,Hot,0.5210745715609079,0.1732283464566929,0.15006947660954145,0.07874015748031496,0.07688744789254284
11.0,10,1,3.86,0,0,0,0,50,2,0,39,50,14284,4.025623074768972,0,1,12.1,37,Hot,0.46669838249286394,0.21170313986679354,0.14319695528068507,0.06707897240723121,0.11132254995242626
9.0,31,1,3.92,0,0,0,0,50,3,0,34,50,8043,4.165982842223051,0,2,9.9,53,Stable,0.47634069400630913,0.22712933753943218,0.14195583596214512,0.05362776025236593,0.10094637223974763
8.0,7,0,4.39,0,0,0,0,4,2,0,20,50,107,3.897196261682243,0,1,8.8,11,Slow,0.6521739130434783,0.17391304347826086,0.13043478260869565,0.0,0.043478260869565216
11.0,84,0,3.65,0,0,0,0,50,2,0,34,50,5311,4.034645076256825,0,3,12.1,4,Slow,0.3870967741935484,0.12903225806451613,0.25806451612903225,0.1935483870967742,0.03225806451612903
15.0,13,1,4.4,0,0,0,0,2,4,0,36,50,34,3.676470588235294,0,2,16.5,24,Slow,0.5,0.4,0.1,0.0,0.0
16.0,14,1,3.44,0,0,0,0,50,4,0,35,50,572,3.367132867132867,0,3,17.6,4,Slow,0.48148148148148145,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.2222222222222222
5.0,5,1,2.94,0,0,0,0,50,2,0,25,50,8740,4.230320366132723,0,2,5.5,60,Stable,0.2623688155922039,0.13493253373313344,0.1904047976011994,0.10494752623688156,0.3073463268365817
13.0,85,0,4.11,0,0,0,0,50,3,0,40,50,9078,3.878166997135933,0,2,14.3,13,Slow,0.6170212765957447,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.0851063829787234
20.0,17,1,3.2,0,0,0,0,50,6,0,36,50,64,3.25,0,8,22.0,24,Slow,0.36666666666666664,0.11666666666666667,0.15,0.08333333333333333,0.2833333333333333
9.0,14,1,3.31,0,0,0,0,50,3,0,33,50,25356,3.9025477204606407,0,2,9.9,60,Hot,0.34748803827751196,0.16208133971291866,0.16716507177033493,0.1013755980861244,0.22188995215311005
14.0,12,0,4.26,1,0,1,0,50,3,0,22,50,1178,4.223259762308999,0,2,15.400000000000002,37,Stable,0.6107226107226107,0.1888111888111888,0.10722610722610723,0.03263403263403263,0.06060606060606061
6.0,17,0,5.0,0,0,0,0,10,2,0,43,50,65189,4.049640276733805,0,1,6.6000000000000005,60,Slow,nan,nan,nan,nan,nan
7.0,6,0,2.75,0,0,0,0,9,2,0,24,50,10474,3.908535421042582,0,1,7.700000000000001,69,Slow,0.25,0.25,0.0,0.0,0.5
11.0,10,0,3.91,0,0,0,0,50,2,0,52,50,5042,4.146568821896073,0,3,12.1,24,Stable,0.5010266940451745,0.18480492813141683,0.1375770020533881,0.07392197125256673,0.1026694045174538
5.67,5,0,3.63,0,0,0,0,50,1,0,40,50,839882,4.103759813878616,0,8,6.237,60,Hot,0.395885114609224,0.19414526373929852,0.1836509251587959,0.095967964650649,0.13035073184203258
6.0,7,1,4.31,0,0,0,0,4,2,0,41,50,25222,4.001546269130125,0,1,6.6000000000000005,4,Slow,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693
12.0,102,1,4.11,0,0,0,0,50,3,0,40,50,7740,4.227260981912145,1,2,13.2,11,Slow,0.52,0.25333333333333335,0.10666666666666667,0.05333333333333334,0.06666666666666667
11.0,59,1,3.61,0,0,0,0,50,3,0,40,50,14291,4.184731649289763,0,3,12.1,4,Slow,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.07142857142857142,0.17857142857142858
12.0,17,0,4.17,0,0,0,0,50,3,0,37,50,71919,4.385294567499548,0,8,13.2,60,Slow,0.5,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555555
11.0,10,1,3.58,0,0,0,0,19,3,0,38,50,6364,4.132463859208046,0,8,12.1,39,Stable,0.41200828157349895,0.17184265010351968,0.16356107660455488,0.09109730848861283,0.16149068322981366
8.0,7,0,3.76,1,1,0,0,50,3,0,37,50,25752,4.256873252562908,0,4,8.8,4,Stable,0.465005931198102,0.1708185053380783,0.15895610913404506,0.07354685646500593,0.13167259786476868
5.0,24,0,3.7,0,0,0,0,4,1,0,42,50,35262,3.939481594918042,0,1,5.5,24,Slow,0.4,0.2,0.2,0.1,0.1
4.0,4,1,4.5,0,0,0,0,1,1,0,20,50,2707,4.189139268562985,0,1,4.4,46,Slow,0.5,0.5,0.0,0.0,0.0
11.0,43,0,3.28,0,0,0,0,50,3,0,35,50,15502,4.115275448329248,0,3,12.1,4,Hot,0.2867909559698532,0.20031733439111463,0.203490678302261,0.12495041650138834,0.18445061483538278
12.0,11,0,4.24,0,0,0,0,50,3,0,36,50,2647,3.8398186626369473,0,8,13.2,47,Slow,0.5294117647058824,0.35294117647058826,0.0,0.058823529411764705,0.058823529411764705
11.0,17,0,3.26,0,0,0,0,50,3,0,37,50,4830,3.8430641821946168,0,1,12.1,53,Stable,0.31358381502890176,0.18063583815028902,0.18497109826589594,0.09826589595375723,0.22254335260115607
7.0,7,0,3.85,0,0,0,0,50,2,0,31,50,17816,4.179445442299057,1,1,7.700000000000001,5,Hot,0.46102263202011734,0.2154233025984912,0.14333612740989102,0.07208717518860017,0.10813076278290025
8.0,11,0,3.87,0,0,0,0,43,3,0,25,50,11557,4.04006229990482,0,8,8.8,53,Slow,0.43956043956043955,0.26373626373626374,0.14285714285714285,0.03296703296703297,0.12087912087912088
1.88,25,1,4.46,1,0,1,0,41,1,0,43,50,1373,4.007283321194465,0,1,2.068,60,Slow,0.7307692307692307,0.15384615384615385,0.038461538461538464,0.0,0.07692307692307693
11.0,10,0,4.32,1,0,1,0,50,2,0,54,50,4811,4.194554146747038,0,4,12.1,4,Stable,0.6282527881040892,0.1970260223048327,0.09293680297397769,0.02973977695167286,0.05204460966542751
9.0,135,0,3.55,0,0,0,0,50,3,0,39,50,9940,4.048993963782697,0,2,9.9,60,Slow,0.30303030303030304,0.30303030303030304,0.15151515151515152,0.12121212121212122,0.12121212121212122
3.88,5,0,3.66,0,0,0,0,50,1,0,41,50,35358,4.018157135584592,1,2,4.268,53,Hot,0.4205128205128205,0.1794871794871795,0.1829059829059829,0.0735042735042735,0.14358974358974358
2.0,2,0,4.8,0,0,0,0,2,1,0,35,50,42,3.6666666666666665,0,8,2.2,60,Slow,0.8,0.2,0.0,0.0,0.0
12.0,13,0,4.25,0,0,0,0,50,3,0,40,50,15076,4.084969487927832,0,2,13.2,46,Stable,0.6325581395348837,0.14883720930232558,0.10697674418604651,0.06046511627906977,0.05116279069767442
1.66,2,1,3.75,0,0,0,0,2,1,0,26,50,247,3.94331983805668,0,1,1.826,52,Slow,0.4,0.25,0.2,0.0,0.15
7.0,6,0,3.27,0,0,0,0,10,2,0,9,50,16757,3.965387599212269,0,2,7.700000000000001,60,Stable,0.34608985024958405,0.15640599001663893,0.15141430948419302,0.10981697171381032,0.23627287853577372
9.0,8,1,4.03,0,0,0,0,2,3,0,45,50,1722,3.9065040650406506,0,1,9.9,11,Stable,0.5120967741935484,0.23790322580645162,0.10483870967741936,0.06048387096774194,0.0846774193548387
8.0,7,1,3.69,0,0,0,0,50,2,0,36,50,821,3.766138855054811,0,2,8.8,60,Stable,0.43537414965986393,0.19387755102040816,0.14965986394557823,0.06802721088435375,0.15306122448979592
14.0,107,1,4.38,1,0,1,0,50,4,0,10,50,27175,3.966034958601656,0,3,15.400000000000002,60,Stable,0.7035294117647058,0.12705882352941175,0.07294117647058823,0.04,0.05647058823529412
8.0,13,0,4.39,1,0,1,0,50,3,0,52,50,5042,4.146568821896073,0,3,8.8,25,Stable,0.6445993031358885,0.20034843205574912,0.08710801393728224,0.036585365853658534,0.0313588850174216
11.0,43,1,3.98,0,0,0,0,50,2,0,43,50,29615,3.9280094546682425,0,2,12.1,17,Hot,0.5516372795969773,0.15869017632241814,0.11586901763224182,0.06297229219143577,0.11083123425692695
19.0,17,1,4.33,0,0,0,0,50,6,0,38,50,487,4.234086242299795,0,8,20.9,3,Slow,0.639344262295082,0.19672131147540983,0.08196721311475409,0.01639344262295082,0.06557377049180328
8.0,8,1,3.61,0,0,0,0,20,2,0,38,50,70773,4.038319698189988,0,8,8.8,39,Hot,0.38545953360768176,0.22130772748056698,0.1600365797896662,0.08321902149062643,0.14997713763145862
11.0,10,1,3.69,0,0,0,0,10,3,0,20,50,1403,3.895937277263008,0,1,12.1,46,Stable,0.48672566371681414,0.1415929203539823,0.12389380530973451,0.07079646017699115,0.17699115044247787
12.0,93,1,4.1,0,0,0,0,50,3,0,40,50,15540,4.241312741312742,0,2,13.2,4,Stable,0.5243445692883895,0.2397003745318352,0.11797752808988764,0.052434456928838954,0.06554307116104868
8.0,7,1,3.37,0,0,0,0,50,3,0,41,50,36033,3.965337329670025,1,2,8.8,11,Slow,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.3157894736842105
8.0,59,1,4.05,0,0,0,0,40,3,0,18,50,231,3.7662337662337664,0,8,8.8,69,Slow,0.4824561403508772,0.2631578947368421,0.14035087719298245,0.05263157894736842,0.06140350877192982
5.0,9,0,4.08,0,0,0,0,20,2,0,43,50,26018,3.8914213236989776,0,1,5.5,4,Slow,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0
5.0,48,1,4.07,0,0,0,0,50,2,0,45,50,43876,4.089775731607257,0,1,5.5,24,Slow,0.5,0.16666666666666666,0.26666666666666666,0.03333333333333333,0.03333333333333333
13.0,34,0,3.74,0,0,0,0,50,3,0,41,50,4080,3.987990196078431,0,1,14.3,69,Slow,0.42592592592592593,0.25925925925925924,0.09259259259259259,0.07407407407407407,0.14814814814814814
2.0,7,0,3.91,0,0,0,0,50,1,0,40,50,591,4.099830795262268,0,8,2.2,58,Stable,0.49372384937238495,0.17573221757322174,0.1589958158995816,0.09205020920502092,0.0794979079497908
8.0,48,1,4.01,0,0,0,0,1,3,0,17,50,131,3.854961832061069,0,8,8.8,3,Slow,0.5949367088607594,0.13924050632911392,0.08860759493670886,0.0379746835443038,0.13924050632911392
5.86,5,1,4.55,0,0,0,0,1,2,0,23,50,96,4.364583333333333,0,8,6.446000000000001,4,Slow,0.75,0.11842105263157894,0.09210526315789473,0.013157894736842105,0.02631578947368421
7.0,34,0,3.81,0,0,0,0,6,2,0,43,50,15348,4.013812874641647,0,1,7.700000000000001,4,Stable,0.5416666666666666,0.10416666666666667,0.15104166666666666,0.03125,0.171875
8.0,252,1,3.88,0,0,0,0,14,3,0,41,50,14780,3.950811907983762,0,1,8.8,4,Stable,0.4906832298136646,0.14285714285714285,0.2111801242236025,0.062111801242236024,0.09316770186335403
12.0,11,0,3.7,0,0,0,0,50,3,0,24,50,17471,3.952836128441417,0,2,13.2,10,Stable,0.4188562596599691,0.21483771251931993,0.1561051004636785,0.06800618238021638,0.14219474497681608
2.0,4,1,3.1,0,0,0,0,1,1,0,40,50,71,3.422535211267605,0,8,2.2,46,Slow,0.26666666666666666,0.23333333333333334,0.1,0.13333333333333333,0.26666666666666666
11.0,83,0,3.63,0,0,0,0,50,3,0,42,50,626,3.702875399361022,0,3,12.1,4,Stable,0.4067796610169492,0.1440677966101695,0.2288135593220339,0.11016949152542373,0.11016949152542373
8.0,7,1,4.14,0,0,0,0,50,2,0,42,50,13399,4.077095305619823,0,2,8.8,4,Hot,0.5483870967741935,0.21313364055299538,0.130568356374808,0.04685099846390169,0.06105990783410138
16.0,50,0,3.93,0,0,0,0,18,5,0,32,50,19632,4.310666259168704,0,1,17.6,4,Slow,0.4782608695652174,0.2608695652173913,0.08695652173913043,0.06521739130434782,0.10869565217391304
9.0,8,1,4.41,1,0,1,0,20,3,0,36,50,55499,4.138885385322258,0,3,9.9,35,Stable,0.6374674761491761,0.2168256721595837,0.09280138768430182,0.0199479618386817,0.03295750216825672
11.0,38,0,4.11,0,0,0,0,2,2,0,28,50,602,4.17109634551495,0,1,12.1,69,Stable,0.6259946949602122,0.1220159151193634,0.08753315649867374,0.0610079575596817,0.10344827586206896
8.0,7,1,3.71,0,0,0,0,50,3,0,50,50,3053,3.8584998362266623,0,2,8.8,46,Stable,0.4277456647398844,0.19653179190751446,0.1531791907514451,0.09826589595375723,0.12427745664739884
